ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11988134,JD160251,02/21/2020 06:42:00 PM,080XX S VINCENNES AVE,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,true,false,0621,006,17,44,26,1174863,1851716,2020,02/28/2020 03:48:46 PM,41.748494145,-87.634813302,"(41.748494145, -87.634813302)"
11978263,JD147906,02/06/2020 01:20:00 PM,052XX W FLETCHER ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2514,025,30,19,08B,1140802,1920439,2020,02/14/2020 03:49:26 PM,41.93777104,-87.75793932,"(41.93777104, -87.75793932)"
11971589,JD139699,02/04/2020 11:38:00 AM,103XX S CALUMET AVE,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,true,false,0512,005,9,49,26,1180405,1836521,2020,02/11/2020 03:50:36 PM,41.706671945,-87.614970287,"(41.706671945, -87.614970287)"
12035000,JD214444,04/21/2020 06:00:00 PM,028XX W ARTHUR AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,2412,024,50,2,08A,1156281,1942997,2020,04/28/2020 03:47:50 PM,41.999372268,-87.700438299,"(41.999372268, -87.700438299)"
12108451,JD300426,07/17/2020 08:00:00 AM,007XX W MADISON ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1232,012,27,28,06,1171219,1900261,2020,07/24/2020 03:49:00 PM,41.881786879,-87.646744867,"(41.881786879, -87.646744867)"
11944484,JD107288,01/07/2020 11:30:00 AM,031XX N MILWAUKEE AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,2523,025,30,21,06,1150263,1920828,2020,01/14/2020 03:58:45 PM,41.938658971,-87.723157866,"(41.938658971, -87.723157866)"
12019005,JD196621,03/28/2020 05:27:00 AM,022XX W DEVON AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,2412,024,50,2,08B,1159987,1942446,2020,04/04/2020 03:46:15 PM,41.997784328,-87.686820211,"(41.997784328, -87.686820211)"
12058006,JD241013,05/24/2020 01:30:00 AM,016XX W BELLE PLAINE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1912,019,47,6,08B,1164810,1927304,2020,05/31/2020 03:45:58 PM,41.956132859,-87.669509823,"(41.956132859, -87.669509823)"
11945571,JD108621,01/08/2020 11:00:00 AM,011XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,0123,001,4,32,06,1177421,1895540,2020,01/15/2020 03:50:46 PM,41.868693771,-87.624114751,"(41.868693771, -87.624114751)"
11968202,JD135723,01/31/2020 09:40:00 PM,085XX S ST LAWRENCE AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,SIDEWALK,false,false,0632,006,6,44,10,1181726,1848596,2020,02/07/2020 03:52:03 PM,41.739776874,-87.609761199,"(41.739776874, -87.609761199)"
12110648,JD302108,02/11/2020 10:30:00 AM,018XX S CARPENTER ST,0580,STALKING,SIMPLE,RESIDENCE,false,true,1235,012,25,31,08A,1169531,1891443,2020,07/22/2020 03:54:39 PM,41.857626499,-87.653199675,"(41.857626499, -87.653199675)"
12028688,JD207453,04/11/2020 03:00:00 PM,006XX W GRACE ST,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1925,019,46,6,06,1171046,1925829,2020,04/18/2020 03:47:37 PM,41.951950569,-87.646628367,"(41.951950569, -87.646628367)"
12070728,JD255733,06/03/2020 03:00:00 PM,061XX S ALBANY AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,0823,008,16,66,11,1156773,1863673,2020,06/10/2020 03:49:15 PM,41.781689867,-87.700779573,"(41.781689867, -87.700779573)"
11998122,JD172562,03/03/2020 01:30:00 PM,023XX W GLENLAKE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2413,024,40,2,06,1159436,1940438,2020,03/10/2020 03:50:50 PM,41.9922857,-87.688902732,"(41.9922857, -87.688902732)"
12045165,JD225834,05/05/2020 10:00:00 AM,023XX N JANSSEN AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),false,false,1811,018,2,7,06,1166253,1915692,2020,05/12/2020 03:48:30 PM,41.92423816,-87.664538072,"(41.92423816, -87.664538072)"
12082425,JD269061,06/16/2020 06:00:00 PM,012XX S KOSTNER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1011,010,24,29,07,1147242,1894113,2020,06/24/2020 03:47:11 PM,41.86540867,-87.73494573,"(41.86540867, -87.73494573)"
12027015,JD205613,04/09/2020 04:30:00 PM,033XX W FULLERTON AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,1413,014,35,22,06,1153545,1915755,2020,04/16/2020 03:47:11 PM,41.924673521,-87.711230943,"(41.924673521, -87.711230943)"
12026828,JD205334,04/09/2020 08:00:00 AM,007XX E 84TH PL,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0632,006,6,44,08A,1182771,1849016,2020,04/16/2020 03:47:11 PM,41.740905227,-87.605919502,"(41.740905227, -87.605919502)"
11950706,JD114683,01/13/2020 08:15:00 PM,011XX S STATE ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,false,false,0123,001,4,32,03,1176517,1895340,2020,01/20/2020 03:52:22 PM,41.868165405,-87.62743954,"(41.868165405, -87.62743954)"
12081718,JD263337,06/13/2020 08:00:00 PM,015XX W 63RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0725,007,16,67,14,1166938,1862947,2020,06/21/2020 03:46:31 PM,41.77948639,-87.663532828,"(41.77948639, -87.663532828)"
11998110,JD172594,02/28/2020 09:00:00 AM,026XX N MILWAUKEE AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,BANK,false,false,1412,014,35,22,11,1154248,1917627,2020,03/06/2020 03:48:48 PM,41.929796414,-87.708597684,"(41.929796414, -87.708597684)"
24998,JD194924,03/25/2020 10:22:00 PM,074XX S STEWART AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0731,007,6,69,01A,1174916,1855510,2020,06/20/2020 03:48:45 PM,41.758904163,-87.634506167,"(41.758904163, -87.634506167)"
12020179,JD197961,03/30/2020 01:31:00 AM,001XX W MARQUETTE RD,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,false,false,0722,007,6,69,15,1176396,1860560,2020,04/06/2020 03:47:29 PM,41.772728813,-87.628930511,"(41.772728813, -87.628930511)"
12117476,JD311003,07/26/2020 07:50:00 PM,076XX S EGGLESTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0621,006,17,69,08B,1174620,1854199,2020,08/02/2020 03:49:03 PM,41.755313214,-87.635629953,"(41.755313214, -87.635629953)"
11967163,JD134165,01/30/2020 01:40:00 PM,115XX S MICHIGAN AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA BUS STOP,false,false,0532,005,9,53,03,1178884,1828608,2020,03/18/2020 03:52:17 PM,41.684992237,-87.620779831,"(41.684992237, -87.620779831)"
12059714,JD242990,05/26/2020 02:10:00 AM,074XX S MARYLAND AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,true,false,0323,003,8,69,08B,1183192,1855796,2020,06/02/2020 03:49:38 PM,41.759500486,-87.604166486,"(41.759500486, -87.604166486)"
12019999,JD197786,03/29/2020 06:52:00 PM,024XX S HOMAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1024,010,22,30,08B,1154089,1887491,2020,04/05/2020 03:46:47 PM,41.847103428,-87.709986435,"(41.847103428, -87.709986435)"
12050678,JD232401,03/12/2020 11:05:00 PM,024XX N LONG AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,2515,025,30,19,14,1139975,1915700,2020,05/17/2020 03:46:16 PM,41.924781923,-87.761094988,"(41.924781923, -87.761094988)"
12020271,JD198027,03/29/2020 05:00:00 PM,109XX S SANGAMON ST,0820,THEFT,$500 AND UNDER,STREET,false,false,2234,022,34,75,06,1171939,1832072,2020,04/05/2020 03:46:47 PM,41.694652824,-87.646102461,"(41.694652824, -87.646102461)"
12095348,JD284568,07/03/2020 11:30:00 AM,051XX S LAMON AVE,0810,THEFT,OVER $500,STREET,false,false,0814,008,14,56,06,1144560,1870156,2020,07/10/2020 03:52:34 PM,41.799718097,-87.745393505,"(41.799718097, -87.745393505)"
12028414,JD206956,04/11/2020 02:30:00 PM,046XX N PAULINA ST,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,1912,019,47,3,06,1164394,1930816,2020,04/18/2020 03:47:37 PM,41.965778771,-87.670939331,"(41.965778771, -87.670939331)"
12030863,JD209876,04/15/2020 10:15:00 PM,100XX S YATES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0431,004,7,51,08B,1194147,1838790,2020,04/22/2020 03:55:59 PM,41.712572713,-87.56457408,"(41.712572713, -87.56457408)"
12067607,JD252299,05/31/2020 04:00:00 PM,095XX S HALSTED ST,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,2223,022,21,73,05,1172656,1841604,2020,06/07/2020 03:47:20 PM,41.720794324,-87.643197622,"(41.720794324, -87.643197622)"
12100768,JD287919,07/06/2020 11:00:00 AM,036XX S LAKE PARK AVE,0560,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,false,false,0212,002,4,36,08A,1182233,1881257,2020,07/13/2020 03:50:31 PM,41.829389915,-87.606892634,"(41.829389915, -87.606892634)"
12103527,JD294511,07/12/2020 12:41:00 AM,069XX N SHERIDAN RD,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,2431,024,49,1,24,1166869,1945895,2020,07/19/2020 03:55:31 PM,42.007103072,-87.661404326,"(42.007103072, -87.661404326)"
12000755,JD175564,03/05/2020 09:00:00 PM,031XX N BROADWAY,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1934,019,44,6,06,1171694,1921277,2020,03/12/2020 03:47:33 PM,41.939445447,-87.644380834,"(41.939445447, -87.644380834)"
11941760,JD104371,01/04/2020 04:30:00 PM,003XX E 76TH ST,0460,BATTERY,SIMPLE,APARTMENT,false,false,0623,006,6,69,08B,1179583,1854687,2020,01/11/2020 03:47:16 PM,41.756540452,-87.617427096,"(41.756540452, -87.617427096)"
11993987,JD167272,02/27/2020 07:45:00 PM,070XX S NORMAL BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0732,007,6,68,15,1174167,1858181,2020,03/05/2020 03:54:09 PM,41.766250369,-87.637171976,"(41.766250369, -87.637171976)"
12043903,JD224542,05/05/2020 06:55:00 AM,002XX E ERIE ST,0460,BATTERY,SIMPLE,RESTAURANT,false,false,1834,018,42,8,08B,1177995,1904828,2020,05/12/2020 03:48:30 PM,41.894167504,-87.621724757,"(41.894167504, -87.621724757)"
12099358,JD289425,07/03/2020 10:34:00 PM,058XX N CAMPBELL AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2011,020,40,2,06,1158605,1938685,2020,07/10/2020 03:52:34 PM,41.987492516,-87.69200771,"(41.987492516, -87.69200771)"
12073625,JD256989,06/06/2020 09:00:00 PM,071XX S ROCKWELL ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0831,008,18,66,07,1160275,1857230,2020,06/13/2020 03:48:34 PM,41.763937943,-87.688117521,"(41.763937943, -87.688117521)"
12007683,JD183970,03/13/2020 07:16:00 AM,037XX N CICERO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,1731,017,30,15,08B,1143703,1924626,2020,03/20/2020 03:49:40 PM,41.949206626,-87.747172238,"(41.949206626, -87.747172238)"
12036080,JD215656,04/23/2020 08:20:00 PM,049XX S DREXEL BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,0222,002,4,39,14,1183147,1872548,2020,04/30/2020 03:50:06 PM,41.805470526,-87.603810519,"(41.805470526, -87.603810519)"
12011717,JD188753,03/17/2020 04:40:00 PM,024XX E 105TH ST,0545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",PARK PROPERTY,false,false,0434,004,7,51,08A,1193897,1835873,2020,03/24/2020 03:49:03 PM,41.704574292,-87.565584886,"(41.704574292, -87.565584886)"
11954504,JD119306,01/17/2020 03:25:00 PM,060XX N BROADWAY,0560,ASSAULT,SIMPLE,GROCERY FOOD STORE,true,false,2433,024,48,77,08A,1167213,1940125,2020,01/24/2020 03:52:11 PM,41.991262667,-87.660305558,"(41.991262667, -87.660305558)"
11993718,JD166914,02/27/2020 03:00:00 PM,044XX S TALMAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0922,009,15,58,08B,1159443,1875083,2020,03/05/2020 03:54:09 PM,41.812946105,-87.690677896,"(41.812946105, -87.690677896)"
12004739,JD180499,03/09/2020 02:44:00 PM,030XX W ARMITAGE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,false,false,1414,014,32,22,06,1155840,1913134,2020,03/18/2020 03:52:17 PM,41.91743529,-87.702868881,"(41.91743529, -87.702868881)"
12055457,JD237969,05/20/2020 07:55:00 PM,088XX S HARVARD AVE,0560,ASSAULT,SIMPLE,STREET,false,true,0634,006,21,49,08A,1175376,1846492,2020,05/27/2020 03:47:37 PM,41.734147382,-87.633089263,"(41.734147382, -87.633089263)"
12098290,JD288208,07/06/2020 05:00:00 AM,041XX S DR MARTIN LUTHER KING JR DR,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,0213,002,3,38,11,1179548,1877457,2020,07/13/2020 03:50:31 PM,41.819024301,-87.616859973,"(41.819024301, -87.616859973)"
12050394,JD231967,05/14/2020 08:16:00 AM,073XX N CLARK ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",COIN OPERATED MACHINE,false,false,2423,024,49,1,08B,1163141,1948759,2020,05/21/2020 03:47:16 PM,42.015041419,-87.675039229,"(42.015041419, -87.675039229)"
12102150,JD292699,07/10/2020 02:00:00 PM,007XX E 111TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,POLICE FACILITY / VEHICLE PARKING LOT,false,true,0531,005,9,50,08B,1183356,1831503,2020,07/17/2020 03:54:25 PM,41.692833841,-87.60431945,"(41.692833841, -87.60431945)"
11990956,JD163727,01/28/2020 05:50:00 PM,047XX N Kenmore ave,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1914,019,46,3,11,1168393,1931616,2020,02/27/2020 03:46:42 PM,41.96788822,-87.656212643,"(41.96788822, -87.656212643)"
12063684,JD247687,05/30/2020 03:44:00 PM,048XX W ST PAUL AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,2533,025,37,25,08A,1143830,1911199,2020,06/06/2020 03:50:25 PM,41.912359245,-87.747042901,"(41.912359245, -87.747042901)"
11968929,JD136257,01/31/2020 05:00:00 PM,009XX W CASTLEWOOD TER,0820,THEFT,$500 AND UNDER,STREET,false,false,2024,020,46,3,06,1169224,1932694,2020,02/12/2020 03:45:35 PM,41.970828221,-87.653125673,"(41.970828221, -87.653125673)"
12008669,JD185173,03/14/2020 06:58:00 AM,016XX W 87TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,BARBERSHOP,false,false,2221,022,21,71,14,1167018,1847021,2020,03/21/2020 03:46:49 PM,41.73578156,-87.663694017,"(41.73578156, -87.663694017)"
11996843,JD170993,03/01/2020 09:00:00 PM,038XX W MAYPOLE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1122,011,28,26,14,1150705,1900939,2020,03/08/2020 03:47:30 PM,41.884073036,-87.722054351,"(41.884073036, -87.722054351)"
12054611,JD236522,03/25/2020 11:00:00 AM,037XX W WRIGHTWOOD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,2524,025,31,22,11,,,2020,05/20/2020 03:52:52 PM,,,
12097288,JD285819,07/04/2020 04:45:00 PM,0000X W 111TH ST,0460,BATTERY,SIMPLE,GAS STATION,false,false,0513,005,34,49,08B,1178040,1831365,2020,07/11/2020 03:49:11 PM,41.692576964,-87.623786349,"(41.692576964, -87.623786349)"
12125305,JD319492,07/20/2020 06:00:00 PM,064XX S EVANS AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE - PORCH / HALLWAY,false,false,0312,003,20,42,02,,,2020,08/04/2020 03:50:35 PM,,,
12056608,JD239295,05/22/2020 10:00:00 AM,095XX S HALSTED ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,2223,022,21,73,26,1172654,1841681,2020,05/29/2020 03:46:53 PM,41.721005667,-87.643202686,"(41.721005667, -87.643202686)"
12114997,JD308123,07/24/2020 09:30:00 AM,003XX W GARFIELD BLVD,0810,THEFT,OVER $500,GAS STATION,false,false,0935,009,3,37,06,1175139,1868487,2020,07/31/2020 03:48:20 PM,41.794509508,-87.633301738,"(41.794509508, -87.633301738)"
11995405,JD168839,02/28/2020 09:30:00 PM,036XX W SCHOOL ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,SCHOOL - PUBLIC BUILDING,false,false,1732,017,30,21,14,1151339,1921694,2020,03/28/2020 03:47:02 PM,41.941014259,-87.719180478,"(41.941014259, -87.719180478)"
12069474,JD254150,06/05/2020 12:13:00 AM,068XX S ADA ST,041A,BATTERY,AGGRAVATED - HANDGUN,RESIDENCE - YARD (FRONT / BACK),false,false,0724,007,17,67,04B,1168504,1859497,2020,06/12/2020 03:49:05 PM,41.769985542,-87.657891025,"(41.769985542, -87.657891025)"
12106867,JD298517,07/14/2020 04:42:00 PM,067XX N HERMITAGE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,2432,024,49,1,11,1163451,1944984,2020,07/21/2020 03:50:19 PM,42.00467619,-87.674005527,"(42.00467619, -87.674005527)"
12114951,JD308042,07/24/2020 07:30:00 AM,117XX S CHURCH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,false,false,2212,022,34,75,07,1165088,1826928,2020,07/31/2020 03:48:20 PM,41.680684053,-87.671330762,"(41.680684053, -87.671330762)"
12079075,JD263549,06/14/2020 02:19:00 AM,005XX E 92ND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0633,006,9,44,14,1181483,1844094,2020,06/21/2020 03:48:35 PM,41.727428461,-87.610789979,"(41.727428461, -87.610789979)"
12120229,JD313614,07/28/2020 10:30:00 PM,020XX W 63RD ST,0460,BATTERY,SIMPLE,RESTAURANT,false,false,0726,007,16,67,08B,1163963,1862859,2020,08/04/2020 03:50:35 PM,41.779307977,-87.674442028,"(41.779307977, -87.674442028)"
12067412,JD251074,06/02/2020 12:20:00 PM,014XX S HAMLIN AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,false,false,1011,010,24,29,04B,1151278,1892817,2020,06/09/2020 03:49:44 PM,41.861774141,-87.720163275,"(41.861774141, -87.720163275)"
11944495,JD107267,01/07/2020 12:10:00 PM,007XX S CLARK ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,CONSTRUCTION SITE,true,false,0123,001,4,32,08B,1175633,1897092,2020,01/14/2020 03:58:45 PM,41.872992906,-87.63063219,"(41.872992906, -87.63063219)"
12094846,JD284032,07/03/2020 12:02:00 AM,067XX S RHODES AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0321,003,20,42,14,1181070,1860471,2020,07/10/2020 03:52:34 PM,41.77237826,-87.611799766,"(41.77237826, -87.611799766)"
11992802,JD165905,02/26/2020 03:47:00 PM,0000X W 95TH ST,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,CTA STATION,true,false,0634,006,21,49,08A,1177762,1841949,2020,03/04/2020 03:50:43 PM,41.721627204,-87.624485177,"(41.721627204, -87.624485177)"
12121159,JD315272,07/23/2020 09:00:00 AM,080XX S EBERHART AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,false,false,0631,006,6,44,11,1180971,1851789,2020,08/02/2020 03:46:59 PM,41.748556215,-87.612429377,"(41.748556215, -87.612429377)"
12011564,JD188514,03/17/2020 01:40:00 PM,023XX E 79TH ST,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,true,false,0414,004,7,43,06,1193357,1853048,2020,03/24/2020 03:49:03 PM,41.751717281,-87.567002336,"(41.751717281, -87.567002336)"
12103486,JD486286,07/05/2020 04:12:00 AM,0000X W 73RD ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,APARTMENT,false,false,0731,007,6,69,26,1177010,1856598,2020,07/15/2020 03:49:52 PM,41.761842824,-87.626799068,"(41.761842824, -87.626799068)"
12042451,JD222929,05/03/2020 05:30:00 AM,048XX W MADISON ST,0820,THEFT,$500 AND UNDER,GAS STATION,false,true,1533,015,28,25,06,1144203,1899587,2020,05/10/2020 03:46:56 PM,41.880487595,-87.745964635,"(41.880487595, -87.745964635)"
12075278,JD260609,06/11/2020 08:08:00 AM,068XX S CALUMET AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0322,003,20,69,06,1179659,1859722,2020,06/18/2020 03:48:21 PM,41.770355294,-87.616994908,"(41.770355294, -87.616994908)"
12041709,JD221982,05/02/2020 02:20:00 AM,026XX S LA SALLE ST,0610,BURGLARY,FORCIBLE ENTRY,WAREHOUSE,false,false,0914,009,11,34,05,1175711,1886973,2020,05/09/2020 03:47:23 PM,41.845223919,-87.630649875,"(41.845223919, -87.630649875)"
11994345,JD167713,02/28/2020 10:00:00 AM,024XX W HOWARD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2411,024,50,2,08B,1158679,1950351,2020,03/06/2020 03:48:48 PM,42.019502897,-87.69141383,"(42.019502897, -87.69141383)"
11956305,JD121236,01/17/2020 06:00:00 PM,003XX E NORTH WATER ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,BAR OR TAVERN,false,false,1834,018,42,8,11,1178425,1903153,2020,01/24/2020 03:52:11 PM,41.889561428,-87.620196651,"(41.889561428, -87.620196651)"
12070948,JD255992,06/06/2020 05:53:00 PM,003XX S KILPATRICK AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,true,false,1131,011,28,25,18,1145110,1898051,2020,06/13/2020 03:48:34 PM,41.876255543,-87.742672996,"(41.876255543, -87.742672996)"
12091500,JD279860,06/27/2020 03:00:00 PM,084XX S BURNHAM AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER (SPECIFY),false,false,0423,004,7,46,05,1196293,1849467,2020,07/04/2020 03:48:43 PM,41.741818477,-87.556361984,"(41.741818477, -87.556361984)"
12081182,JD267706,06/17/2020 07:00:00 PM,017XX N CICERO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,2533,025,37,25,07,1144138,1910955,2020,06/24/2020 03:49:22 PM,41.9116839,-87.745917518,"(41.9116839, -87.745917518)"
11948891,JD112623,01/11/2020 10:04:00 PM,001XX W ROOSEVELT RD,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,SIDEWALK,true,false,0123,001,25,32,08A,1175232,1895031,2020,01/18/2020 03:46:35 PM,41.867346388,-87.632166244,"(41.867346388, -87.632166244)"
11976220,JD145447,02/09/2020 04:00:00 AM,038XX N WESTERN AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,1921,019,47,5,04B,1159686,1925590,2020,02/16/2020 03:47:12 PM,41.951536917,-87.688394307,"(41.951536917, -87.688394307)"
11970645,JD138818,02/03/2020 11:00:00 AM,0000X S WABASH AVE,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,0112,001,42,32,06,1176815,1900227,2020,02/10/2020 03:49:38 PM,41.881568892,-87.626197726,"(41.881568892, -87.626197726)"
12037713,JD217452,04/25/2020 11:45:00 PM,050XX S EAST END AVE,0810,THEFT,OVER $500,CONSTRUCTION SITE,false,false,0222,002,5,39,06,1188159,1872104,2020,05/16/2020 03:46:46 PM,41.804133951,-87.585442955,"(41.804133951, -87.585442955)"
12086931,JD274373,06/24/2020 06:55:00 AM,040XX N LOWELL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - PORCH / HALLWAY,false,false,1722,017,45,16,14,1146503,1926562,2020,07/01/2020 03:51:11 PM,41.954466161,-87.736830233,"(41.954466161, -87.736830233)"
11959785,JD125690,01/22/2020 11:00:00 AM,020XX S PULASKI RD,4651,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,RESIDENCE,false,false,1012,010,24,29,26,1150028,1890029,2020,01/29/2020 04:01:38 PM,41.854147937,-87.724824383,"(41.854147937, -87.724824383)"
11962296,JD128835,01/25/2020 06:25:00 PM,050XX W DIVISION ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,GAS STATION,true,false,1531,015,37,25,18,1142381,1907518,2020,02/01/2020 03:50:49 PM,41.902285227,-87.752457779,"(41.902285227, -87.752457779)"
11963637,JD130448,01/26/2020 12:28:00 PM,006XX W WASHINGTON BLVD,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,false,false,0121,001,42,28,26,1171763,1900767,2020,02/02/2020 03:45:36 PM,41.883163417,-87.644732419,"(41.883163417, -87.644732419)"
12081741,JD268387,06/18/2020 05:43:00 PM,116XX S ABERDEEN ST,0560,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,false,true,0524,005,34,53,08A,1171085,1827578,2020,06/25/2020 03:52:14 PM,41.682339216,-87.649359842,"(41.682339216, -87.649359842)"
12061205,JD244844,05/27/2020 05:35:00 PM,051XX S WENTWORTH AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",PAWN SHOP,true,false,0225,002,3,37,08B,1175826,1871120,2020,06/28/2020 03:45:35 PM,41.80171934,-87.630703621,"(41.80171934, -87.630703621)"
12101960,JD291605,07/09/2020 01:10:00 PM,023XX S DRAKE AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,RESIDENCE - YARD (FRONT / BACK),false,true,1024,010,22,30,03,1153072,1888154,2020,07/16/2020 03:53:12 PM,41.848942976,-87.713701284,"(41.848942976, -87.713701284)"
11951367,JD115535,01/14/2020 04:03:00 PM,019XX N CICERO AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,2533,025,36,19,06,1144090,1912429,2020,01/21/2020 03:51:36 PM,41.915729613,-87.746056778,"(41.915729613, -87.746056778)"
12033364,JD212759,04/20/2020 02:00:00 AM,048XX W CHICAGO AVE,0460,BATTERY,SIMPLE,STREET,false,false,1531,015,37,25,08B,1144043,1904874,2020,04/27/2020 03:50:19 PM,41.89499875,-87.746419366,"(41.89499875, -87.746419366)"
